startYear,runtimeMinutes,numVotes
1985.0,98.0,950
1985.0,93.0,936
1985.0,98.0,935
1985.0,164.0,929
1985.0,96.0,908
1985.0,98.0,906
1985.0,99.0,889
1985.0,95.0,882
1985.0,127.0,871
1985.0,90.0,865
1985.0,111.0,847
1985.0,94.0,843
1985.0,88.0,842
1985.0,95.0,836
1985.0,178.0,831
1985.0,110.0,831
1985.0,95.0,816
1985.0,103.0,804
1985.0,90.0,802
1985.0,91.0,776
1985.0,186.0,769
1985.0,86.0,740
1985.0,100.0,738
1985.0,101.0,732
1985.0,94.0,728
1985.0,119.0,727
1985.0,112.0,718
1985.0,154.0,714
1985.0,74.0,703
1985.0,98.0,702
1985.0,84.0,696
1985.0,112.0,694
1985.0,87.0,688
1985.0,85.0,683
1985.0,97.0,675
1985.0,105.0,670
1985.0,108.0,667
1985.0,100.0,665
1985.0,104.0,654
1985.0,86.0,638
1985.0,77.0,637
1985.0,108.0,634
1985.0,89.0,626
1985.0,93.0,622
1985.0,105.0,617
1985.0,90.0,617
1985.0,98.0,607
1985.0,90.0,598
1985.0,94.0,597
1985.0,98.0,588
1985.0,82.0,585
1985.0,113.0,582
1985.0,125.0,582
1985.0,142.0,580
1985.0,90.0,569
1985.0,88.0,569
1985.0,76.0,568
1985.0,91.0,565
1985.0,88.0,556
1985.0,84.0,556
1985.0,93.0,554
1985.0,132.0,553
1985.0,110.0,552
1985.0,89.0,544
1985.0,91.0,543
1985.0,90.0,535
1985.0,90.0,533
1985.0,90.0,526
1985.0,135.0,525
1985.0,107.0,516
1985.0,119.0,516
1985.0,120.0,515
1985.0,81.0,515
1985.0,101.0,509
1985.0,90.0,505
1985.0,80.0,497
1985.0,102.0,497
1985.0,119.0,496
1985.0,86.0,484
1985.0,74.0,482
1985.0,98.0,480
1985.0,89.0,476
1985.0,100.0,473
1985.0,95.0,469
1985.0,90.0,463
1985.0,110.0,458
1985.0,104.0,457
1985.0,84.0,455
1985.0,119.0,454
1985.0,90.0,453
1985.0,85.0,453
1985.0,97.0,450
1985.0,87.0,449
1985.0,104.0,448
1985.0,90.0,447
1985.0,121.0,446
1985.0,89.0,445
1985.0,97.0,438
1985.0,90.0,435
1985.0,80.0,434
1985.0,88.0,433
1985.0,93.0,430
1985.0,85.0,424
1985.0,87.0,423
1986.0,137.0,603112
1986.0,120.0,352368
1986.0,89.0,334572
1986.0,103.0,290448
1986.0,110.0,262092
1986.0,120.0,163227
1986.0,96.0,145179
1986.0,125.0,128482
1986.0,116.0,113488
1986.0,101.0,113133
1986.0,99.0,113086
1986.0,130.0,94538
1986.0,97.0,85757
1986.0,119.0,72617
1986.0,119.0,68036
1986.0,97.0,67846
1986.0,113.0,65956
1986.0,104.0,62983
1986.0,107.0,61899
1986.0,87.0,61271
1986.0,120.0,59620
1986.0,94.0,58876
1986.0,98.0,51913
1986.0,125.0,51738
1986.0,94.0,47158
1986.0,91.0,45836
1986.0,80.0,45095
1986.0,107.0,43635
1986.0,74.0,40523
1986.0,90.0,40323
1986.0,110.0,39835
1986.0,114.0,39796
1986.0,97.0,39452
1986.0,83.0,39135
1986.0,130.0,36345
1986.0,84.0,35723
1986.0,117.0,34587
1986.0,86.0,33491
1986.0,103.0,30416
1986.0,86.0,28490
1986.0,83.0,28456
1986.0,106.0,27834
1986.0,98.0,27674
1986.0,112.0,27464
1986.0,96.0,25657
1986.0,117.0,24745
1986.0,101.0,24657
1986.0,93.0,24069
1986.0,91.0,22937
1986.0,120.0,22393
1986.0,149.0,20274
1986.0,85.0,19447
1986.0,113.0,19156
1986.0,95.0,18702
1986.0,88.0,18296
1986.0,122.0,17738
1986.0,125.0,17400
1986.0,105.0,16962
1986.0,120.0,16018
1986.0,109.0,16017
1986.0,88.0,15869
1986.0,114.0,14638
1986.0,103.0,14530
1986.0,99.0,14381
1986.0,85.0,14203
1986.0,119.0,13735
1986.0,100.0,13492
1986.0,113.0,13315
1986.0,93.0,13080
1986.0,111.0,12917
1986.0,99.0,12838
1986.0,93.0,12772
1986.0,89.0,12721
1986.0,117.0,12398
1986.0,107.0,12208
1986.0,104.0,11793
1986.0,93.0,11665
1986.0,110.0,11403
1986.0,106.0,11071
1986.0,112.0,10871
1986.0,102.0,10739
1986.0,96.0,10382
1986.0,135.0,10376
1986.0,107.0,10360
1986.0,88.0,9919
1986.0,90.0,9900
1986.0,110.0,9731
1986.0,79.0,9547
1986.0,77.0,9209
1986.0,116.0,9107
1986.0,84.0,8887
1986.0,96.0,8848
1986.0,82.0,8481
1986.0,108.0,8435
1986.0,99.0,8195
1986.0,84.0,8005
1986.0,88.0,7929
1986.0,85.0,7298
1986.0,121.0,7238
1986.0,101.0,7182
1986.0,104.0,7031
1986.0,100.0,6964
1986.0,87.0,6525
1986.0,106.0,6233
1986.0,82.0,6208
1986.0,111.0,6197
1986.0,91.0,6144
1986.0,104.0,6072
1986.0,104.0,6058
1986.0,116.0,5940
1986.0,118.0,5917
1986.0,110.0,5756
1986.0,98.0,5733
1986.0,136.0,5706
1986.0,83.0,5597
1986.0,96.0,5463
1986.0,99.0,5404
1986.0,103.0,5401
1986.0,98.0,5397
1986.0,95.0,5366
1986.0,105.0,5366
1986.0,98.0,5285
1986.0,117.0,5063
1986.0,114.0,5025
1986.0,100.0,4932
1986.0,105.0,4928
1986.0,89.0,4808
1986.0,93.0,4712
1986.0,97.0,4694
1986.0,90.0,4663
1986.0,100.0,4574
1986.0,91.0,4546
1986.0,93.0,4432
1986.0,110.0,4425
1986.0,133.0,4302
1986.0,125.0,4282
1986.0,100.0,4282
1986.0,74.0,4186
1986.0,89.0,4172
1986.0,105.0,4100
1986.0,115.0,4066
1986.0,106.0,3736
1986.0,94.0,3718
1986.0,110.0,3686
1986.0,91.0,3482
1986.0,78.0,3384
1986.0,105.0,3358
1986.0,105.0,3330
1986.0,96.0,3313
1986.0,93.0,3252
1986.0,89.0,3073
1986.0,108.0,2947
1986.0,117.0,2891
1986.0,108.0,2886
1986.0,109.0,2883
1986.0,155.0,2856
1986.0,100.0,2856
1986.0,146.0,2760
1986.0,96.0,2743
1986.0,80.0,2701
1986.0,88.0,2700
1986.0,95.0,2698
1986.0,88.0,2643
1986.0,87.0,2608
1986.0,90.0,2531
1986.0,109.0,2518
1986.0,108.0,2503
1986.0,111.0,2501
1986.0,79.0,2460
1986.0,83.0,2453
1986.0,106.0,2449
1986.0,103.0,2400
1986.0,86.0,2319
1986.0,88.0,2311
1986.0,90.0,2306
1986.0,74.0,2302
1986.0,84.0,2300
1986.0,87.0,2247
1986.0,90.0,2188
1986.0,104.0,2179
1986.0,96.0,2125
1986.0,109.0,2071
1986.0,95.0,2036
1986.0,76.0,2018
1986.0,100.0,2008
1986.0,104.0,1976
1986.0,94.0,1972
1986.0,96.0,1962
1986.0,90.0,1885
1986.0,50.0,1872
1986.0,109.0,1872
1986.0,76.0,1850
1986.0,77.0,1838
1986.0,94.0,1836
1986.0,91.0,1836
1986.0,95.0,1818
1986.0,100.0,1815
1986.0,122.0,1790
1986.0,77.0,1787
1986.0,87.0,1765
1986.0,85.0,1730
1986.0,137.0,1730
1986.0,92.0,1730
1986.0,96.0,1679
1986.0,96.0,1675
1986.0,101.0,1663
1986.0,92.0,1662
1986.0,97.0,1647
1986.0,97.0,1640
1986.0,99.0,1639
1986.0,100.0,1611
1986.0,90.0,1610
1986.0,193.0,1605
1986.0,92.0,1582
1986.0,101.0,1580
1986.0,105.0,1555
1986.0,127.0,1464
1986.0,91.0,1459
1986.0,79.0,1450
1986.0,97.0,1410
1986.0,105.0,1406
1986.0,103.0,1380
1986.0,102.0,1343
1986.0,136.0,1341
1986.0,110.0,1305
1986.0,90.0,1302
1986.0,93.0,1297
1986.0,97.0,1288
1986.0,98.0,1278
1986.0,84.0,1273
1986.0,90.0,1249
1986.0,83.0,1225
1986.0,114.0,1218
1986.0,87.0,1214
1986.0,134.0,1169
1986.0,84.0,1169
1986.0,110.0,1169
1986.0,102.0,1159
1986.0,93.0,1144
1986.0,171.0,1134
1986.0,93.0,1132
1986.0,160.0,1128
1986.0,89.0,1106
1986.0,94.0,1103
1986.0,101.0,1094
1986.0,123.0,1085
1986.0,105.0,1070
1986.0,89.0,1066
1986.0,164.0,1065
1986.0,102.0,1064
1986.0,103.0,1063
1986.0,101.0,1063
1986.0,105.0,1062
1986.0,95.0,1040
1986.0,92.0,1039
1986.0,86.0,1032
1986.0,96.0,1030
1986.0,93.0,1023
1986.0,105.0,1017
1986.0,87.0,1012
1986.0,102.0,1004
1986.0,88.0,996
1986.0,100.0,996
1986.0,99.0,991
1986.0,96.0,983
1986.0,112.0,979
1986.0,128.0,976
1986.0,100.0,975
1986.0,105.0,954
1986.0,147.0,935
1986.0,53.0,932
1986.0,110.0,923
1986.0,88.0,916
1986.0,95.0,907
1986.0,72.0,902
1986.0,155.0,894
1986.0,93.0,882
1986.0,105.0,880
1986.0,99.0,878
1986.0,89.0,876
1986.0,83.0,865
1986.0,85.0,862
1986.0,92.0,851
1986.0,90.0,846
1986.0,92.0,830
1986.0,133.0,826
1986.0,101.0,826
1986.0,105.0,820
1986.0,91.0,811
1986.0,92.0,806
1986.0,177.0,806
1986.0,71.0,790
1986.0,113.0,789
1986.0,89.0,789
1986.0,86.0,780
1986.0,78.0,774
1986.0,107.0,773
1986.0,93.0,771
1986.0,74.0,771
1986.0,105.0,751
1986.0,101.0,748
1986.0,94.0,748
1986.0,88.0,739
1986.0,86.0,739
1986.0,81.0,732
1986.0,100.0,730
1986.0,96.0,729
1986.0,101.0,726
1986.0,104.0,713
1986.0,107.0,709
1986.0,90.0,704
1986.0,153.0,690
1986.0,88.0,685
1986.0,48.0,684
1986.0,78.0,683
1986.0,93.0,671
1986.0,110.0,668
1986.0,80.0,666
1986.0,93.0,661
1986.0,137.0,656
1986.0,88.0,655
1986.0,100.0,654
1986.0,110.0,648
1986.0,183.0,619
1986.0,91.0,616
1986.0,92.0,611
1986.0,87.0,606
1986.0,137.0,601
1986.0,101.0,600
1986.0,94.0,597
1986.0,175.0,595
1986.0,80.0,586
1986.0,160.0,581
1986.0,132.0,564
1986.0,90.0,562
1986.0,112.0,561
1986.0,91.0,561
1986.0,104.0,560
1986.0,102.0,557
1986.0,68.0,552
1986.0,86.0,549
1986.0,95.0,547
1986.0,91.0,547
1986.0,120.0,540
1986.0,86.0,537
1986.0,92.0,537
1986.0,85.0,528
1986.0,86.0,526
1986.0,131.0,524
1986.0,90.0,518
1986.0,126.0,511
1986.0,90.0,509
1986.0,89.0,498
1986.0,100.0,495
1986.0,90.0,492
1986.0,88.0,491
1986.0,100.0,491
1986.0,84.0,490
1986.0,87.0,490
1986.0,112.0,488
1986.0,111.0,487
1986.0,89.0,485
1986.0,87.0,482
1986.0,77.0,482
1986.0,92.0,474
1986.0,92.0,474
1986.0,87.0,472
1986.0,83.0,469
1986.0,118.0,463
1986.0,81.0,463
1986.0,89.0,456
1986.0,97.0,455
1986.0,91.0,454
1986.0,104.0,452
1986.0,96.0,451
1986.0,86.0,449
1986.0,120.0,448
1986.0,75.0,444
1987.0,116.0,612211
1987.0,98.0,359853
1987.0,107.0,345997
1987.0,119.0,256452
1987.0,109.0,219982
1987.0,102.0,215099
1987.0,100.0,175795
1987.0,96.0,158987
1987.0,84.0,135917
1987.0,126.0,134885
1987.0,101.0,131037
1987.0,94.0,116866
1987.0,121.0,116726
1987.0,97.0,112099
1987.0,93.0,110357
1987.0,153.0,106152
1987.0,100.0,98858
1987.0,94.0,92544
1987.0,163.0,85308
1987.0,130.0,81034
1987.0,113.0,73227
1987.0,119.0,67620
1987.0,96.0,63237
1987.0,128.0,58080
1987.0,118.0,56547
1987.0,120.0,49964
1987.0,106.0,47661
1987.0,93.0,45965
1987.0,102.0,43954
1987.0,102.0,43255
1987.0,91.0,41411
1987.0,90.0,39606
1987.0,107.0,37631
1987.0,89.0,37425
1987.0,88.0,37274
1987.0,107.0,36575
1987.0,102.0,34000
1987.0,106.0,33801
1987.0,102.0,32527
1987.0,114.0,32109
1987.0,88.0,31015
1987.0,94.0,30160
1987.0,106.0,29535
1987.0,94.0,29533
1987.0,88.0,28890
1987.0,110.0,28692
1987.0,106.0,28560
1987.0,104.0,28296
1987.0,111.0,26929
1987.0,90.0,26687
1987.0,108.0,25226
1987.0,133.0,24800
1987.0,95.0,24694
1987.0,79.0,24645
1987.0,90.0,22299
1987.0,117.0,21629
1987.0,110.0,21604
1987.0,92.0,19751
1987.0,95.0,19248
1987.0,102.0,18914
1987.0,100.0,17308
1987.0,98.0,16937
1987.0,103.0,16402
1987.0,97.0,15628
1987.0,97.0,15476
1987.0,140.0,14145
1987.0,145.0,13265
1987.0,85.0,13040
1987.0,107.0,12789
1987.0,110.0,12676
1987.0,88.0,12500
1987.0,179.0,12270
1987.0,89.0,11698
1987.0,157.0,11602
1987.0,113.0,11517
1987.0,95.0,11306
1987.0,92.0,10268
1987.0,95.0,10076
1987.0,97.0,9819
1987.0,107.0,9634
1987.0,108.0,9533
1987.0,102.0,9486
1987.0,85.0,9416
1987.0,157.0,9257
1987.0,88.0,9215
1987.0,92.0,8861
1987.0,106.0,8723
1987.0,93.0,8643
1987.0,119.0,8549
1987.0,105.0,8488
1987.0,121.0,8465
1987.0,83.0,8391
1987.0,77.0,8257
1987.0,101.0,8210
1987.0,109.0,8193
1987.0,119.0,8188
1987.0,91.0,8096
1987.0,99.0,8058
1987.0,98.0,8039
1987.0,99.0,7985
1987.0,83.0,7961
1987.0,102.0,7954
1987.0,85.0,7708
1987.0,143.0,7661
1987.0,71.0,7597
1987.0,112.0,7415
1987.0,90.0,7354
1987.0,91.0,7107
1987.0,100.0,7095
1987.0,114.0,7048
1987.0,100.0,7026
1987.0,99.0,6734
1987.0,83.0,6561
1987.0,135.0,6512
1987.0,111.0,6430
1987.0,91.0,6110
1987.0,81.0,5991
1987.0,90.0,5907
1987.0,114.0,5594
1987.0,96.0,5508
1987.0,116.0,5466
1987.0,105.0,5345
1987.0,82.0,5304
1987.0,105.0,5262
1987.0,96.0,5245
1987.0,85.0,5092
1987.0,88.0,5015
1987.0,119.0,4928
1987.0,77.0,4804
1987.0,99.0,4754
1987.0,83.0,4706
1987.0,111.0,4686
1987.0,90.0,4676
1987.0,86.0,4544
1987.0,106.0,4486
1987.0,121.0,4430
1987.0,97.0,4395
1987.0,78.0,4382
1987.0,115.0,4294
1987.0,100.0,4272
1987.0,95.0,4232
1987.0,107.0,4205
1987.0,112.0,4084
1987.0,83.0,4071
1987.0,107.0,4068
1987.0,94.0,4029
1987.0,89.0,3965
1987.0,90.0,3895
1987.0,106.0,3805
1987.0,103.0,3797
1987.0,88.0,3615
1987.0,77.0,3534
1987.0,83.0,3533
1987.0,90.0,3529
1987.0,102.0,3484
1987.0,85.0,3446
1987.0,142.0,3385
1987.0,158.0,3360
1987.0,100.0,3214
1987.0,93.0,3106
1987.0,96.0,3098
1987.0,93.0,3092
1987.0,87.0,3086
1987.0,93.0,3037
1987.0,107.0,3031
1987.0,103.0,3028
1987.0,104.0,3022
1987.0,86.0,2999
1987.0,101.0,2995
1987.0,151.0,2983
1987.0,89.0,2978
1987.0,94.0,2968
1987.0,125.0,2932
1987.0,103.0,2900
1987.0,90.0,2900
1987.0,89.0,2878
1987.0,98.0,2874
1987.0,101.0,2866
1987.0,96.0,2790
1987.0,90.0,2778
1987.0,97.0,2761
1987.0,89.0,2748
1987.0,118.0,2637
1987.0,88.0,2626
1987.0,90.0,2572
1987.0,98.0,2568
1987.0,95.0,2564
1987.0,92.0,2543
1987.0,98.0,2538
1987.0,82.0,2535
1987.0,97.0,2491
1987.0,88.0,2491
1987.0,50.0,2473
1987.0,90.0,2413
1987.0,88.0,2384
1987.0,92.0,2363
1987.0,107.0,2354
1987.0,92.0,2343
1987.0,105.0,2341
1987.0,107.0,2331
1987.0,98.0,2260
1987.0,92.0,2258
1987.0,88.0,2215
1987.0,108.0,2112
1987.0,147.0,2104
1987.0,96.0,2094
1987.0,98.0,2092
1987.0,86.0,2087
1987.0,137.0,2087
1987.0,153.0,2032
1987.0,87.0,1985
1987.0,97.0,1976
1987.0,111.0,1975
1987.0,82.0,1960
1987.0,116.0,1892
1987.0,105.0,1886
1987.0,90.0,1885
1987.0,85.0,1878
1987.0,85.0,1859
1987.0,86.0,1859
1987.0,103.0,1836
1987.0,98.0,1817
1987.0,96.0,1813
1987.0,97.0,1804
1987.0,134.0,1801
1987.0,127.0,1791
1987.0,100.0,1727
1987.0,72.0,1727
1987.0,99.0,1688
1987.0,110.0,1683
1987.0,109.0,1675
1987.0,89.0,1669
1987.0,90.0,1639
1987.0,99.0,1613
1987.0,92.0,1589
1987.0,95.0,1562
1987.0,85.0,1546
1987.0,45.0,1545
1987.0,109.0,1532
1987.0,127.0,1530
1987.0,94.0,1523
1987.0,96.0,1514
1987.0,91.0,1512
1987.0,131.0,1449
1987.0,87.0,1417
1987.0,117.0,1417
1987.0,90.0,1402
1987.0,85.0,1398
1987.0,104.0,1386
1987.0,92.0,1363
1987.0,98.0,1338
1987.0,83.0,1320
1987.0,81.0,1317
1987.0,94.0,1308
1987.0,101.0,1291
1987.0,119.0,1284
1987.0,86.0,1273
1987.0,87.0,1254
1987.0,100.0,1239
1987.0,92.0,1226
1987.0,99.0,1212
1987.0,96.0,1202
1987.0,114.0,1197
1987.0,83.0,1191
1987.0,105.0,1176
1987.0,86.0,1152
1987.0,90.0,1148
1987.0,137.0,1147
1987.0,102.0,1143
1987.0,86.0,1134
1987.0,98.0,1127
1987.0,102.0,1121
1987.0,90.0,1114
1987.0,110.0,1114
1987.0,92.0,1096
1987.0,100.0,1093
1987.0,93.0,1089
1987.0,105.0,1087
1987.0,107.0,1077
1987.0,90.0,1060
1987.0,118.0,1057
1987.0,92.0,1056
1987.0,143.0,1048
1987.0,95.0,1045
1987.0,80.0,1042
1987.0,85.0,1040
1987.0,90.0,1028
1987.0,93.0,1023
1987.0,80.0,1016
1987.0,90.0,1013
1987.0,108.0,1001
1987.0,88.0,985
1987.0,128.0,979
1987.0,109.0,965
1987.0,88.0,965
1987.0,89.0,962
1987.0,46.0,956
1987.0,357.0,955
1987.0,90.0,933
1987.0,106.0,922
1987.0,101.0,915
1987.0,88.0,909
1987.0,90.0,904
1987.0,98.0,891
1987.0,115.0,884
1987.0,50.0,884
1987.0,88.0,881
1987.0,84.0,880
1987.0,102.0,857
1987.0,102.0,853
1987.0,86.0,852
1987.0,96.0,838
1987.0,125.0,832
1987.0,98.0,826
1987.0,87.0,824
1987.0,93.0,818
1987.0,94.0,812
1987.0,94.0,811
1987.0,96.0,804
1987.0,88.0,804
1987.0,112.0,801
1987.0,87.0,792
1987.0,85.0,791
1987.0,108.0,791
1987.0,116.0,789
1987.0,98.0,780
1987.0,89.0,774
1987.0,105.0,769
1987.0,115.0,757
1987.0,104.0,752
1987.0,91.0,742
1987.0,115.0,741
1987.0,109.0,737
1987.0,90.0,726
1987.0,91.0,722
1987.0,101.0,719
1987.0,91.0,716
1987.0,98.0,715
1987.0,94.0,693
1987.0,109.0,692
1987.0,118.0,684
1987.0,89.0,682
1987.0,85.0,673
1987.0,91.0,665
1987.0,164.0,663
1987.0,85.0,659
1987.0,85.0,659
1987.0,83.0,656
1987.0,134.0,655
1987.0,100.0,654
1987.0,107.0,651
1987.0,89.0,647
1987.0,82.0,640
1987.0,91.0,638
1987.0,95.0,637
1987.0,115.0,634
1987.0,90.0,631
1987.0,85.0,630
1987.0,88.0,626
1987.0,90.0,623
1987.0,108.0,623
1987.0,110.0,622
1987.0,83.0,619
1987.0,90.0,614
1987.0,108.0,614
1987.0,98.0,613
1987.0,89.0,609
1987.0,100.0,594
1987.0,104.0,591
1987.0,73.0,586
1987.0,90.0,580
1987.0,105.0,578
1987.0,131.0,570
1987.0,87.0,569
1987.0,87.0,564
1987.0,88.0,561
1987.0,103.0,560
1987.0,94.0,559
1987.0,90.0,559
1987.0,76.0,556
1987.0,210.0,550
1987.0,105.0,545
1987.0,92.0,541
1987.0,82.0,541
1987.0,93.0,540
1988.0,132.0,722787
1988.0,133.0,441953
1988.0,86.0,239877
1988.0,92.0,232339
1988.0,155.0,203016
1988.0,89.0,198473
1988.0,104.0,179355
1988.0,104.0,169118
1988.0,116.0,146599
1988.0,124.0,140667
1988.0,85.0,136892
1988.0,108.0,122738
1988.0,102.0,109651
1988.0,107.0,104074
1988.0,94.0,96856
1988.0,126.0,93310
1988.0,128.0,79255
1988.0,103.0,78438
1988.0,87.0,78024
1988.0,101.0,77557
1988.0,104.0,73935
1988.0,69.0,73584
1988.0,92.0,69646
1988.0,126.0,64780
1988.0,119.0,60110
1988.0,110.0,59465
1988.0,104.0,59181
1988.0,107.0,50374
1988.0,108.0,50138
1988.0,113.0,47886
1988.0,126.0,47465
1988.0,164.0,46587
1988.0,120.0,45366
1988.0,93.0,45146
1988.0,168.0,44665
1988.0,108.0,43768
1988.0,74.0,39539
1988.0,88.0,39235
1988.0,97.0,37523
1988.0,91.0,37054
1988.0,116.0,36523
1988.0,91.0,35541
1988.0,171.0,31407
1988.0,88.0,31278
1988.0,90.0,30219
1988.0,107.0,30149
1988.0,88.0,29000
1988.0,111.0,28976
1988.0,88.0,28405
1988.0,95.0,28251
1988.0,115.0,26754
1988.0,99.0,26447
1988.0,105.0,23681
1988.0,104.0,22532
1988.0,120.0,22456
1988.0,142.0,22419
1988.0,129.0,22215
1988.0,110.0,21994
1988.0,123.0,21334
1988.0,98.0,20367
1988.0,100.0,18752
1988.0,92.0,18522
1988.0,86.0,17985
1988.0,101.0,17940
1988.0,119.0,17233
1988.0,89.0,16724
1988.0,88.0,16710
1988.0,87.0,16534
1988.0,98.0,15617
1988.0,96.0,15232
1988.0,97.0,15034
1988.0,101.0,14960
1988.0,93.0,14843
1988.0,104.0,14757
1988.0,103.0,14692
1988.0,84.0,14646
1988.0,116.0,14334
1988.0,98.0,13918
1988.0,121.0,13887
1988.0,110.0,13584
1988.0,106.0,13401
1988.0,91.0,13196
1988.0,86.0,12629
1988.0,116.0,12576
1988.0,85.0,12363
1988.0,103.0,12337
1988.0,97.0,12166
1988.0,97.0,12057
1988.0,81.0,11864
1988.0,90.0,11732
1988.0,110.0,11615
1988.0,96.0,11548
1988.0,88.0,11447
1988.0,97.0,10843
1988.0,110.0,10729
1988.0,106.0,10561
1988.0,161.0,10512
1988.0,95.0,10482
1988.0,104.0,10379
1988.0,86.0,10328
1988.0,88.0,10294
1988.0,113.0,9701
1988.0,95.0,9569
1988.0,162.0,9474
1988.0,95.0,9325
1988.0,96.0,9230
1988.0,80.0,8975
1988.0,96.0,8943
1988.0,93.0,8864
1988.0,107.0,8715
1988.0,98.0,8626
1988.0,120.0,8395
1988.0,86.0,8215
1988.0,87.0,8191
1988.0,111.0,8133
1988.0,84.0,8117
1988.0,91.0,8044
1988.0,99.0,7851
1988.0,113.0,7786
1988.0,105.0,7712
1988.0,128.0,7487
1988.0,105.0,7362
1988.0,102.0,7360
1988.0,118.0,7352
1988.0,107.0,6791
1988.0,93.0,6475
1988.0,114.0,6473
1988.0,105.0,6427
1988.0,91.0,6322
1988.0,120.0,6318
1988.0,98.0,6270
1988.0,93.0,6025
1988.0,127.0,6001
1988.0,86.0,5758
1988.0,113.0,5711
1988.0,175.0,5680
1988.0,113.0,5655
1988.0,91.0,5612
1988.0,121.0,5592
1988.0,117.0,5577
1988.0,72.0,5381
1988.0,105.0,5345
1988.0,124.0,5233
1988.0,101.0,5227
1988.0,103.0,5092
1988.0,127.0,5055
1988.0,92.0,4893
1988.0,104.0,4690
1988.0,89.0,4653
1988.0,98.0,4517
1988.0,120.0,4474
1988.0,105.0,4460
1988.0,92.0,4311
1988.0,97.0,4271
1988.0,86.0,4178
1988.0,83.0,4159
1988.0,104.0,4038
1988.0,95.0,4003
1988.0,110.0,3956
1988.0,93.0,3929
1988.0,98.0,3877
1988.0,90.0,3867
1988.0,108.0,3812
1988.0,78.0,3793
1988.0,100.0,3714
1988.0,91.0,3702
1988.0,159.0,3701
1988.0,90.0,3627
1988.0,92.0,3614
1988.0,102.0,3614
1988.0,93.0,3606
1988.0,97.0,3526
1988.0,103.0,3524
1988.0,108.0,3504
1988.0,124.0,3482
1988.0,95.0,3377
1988.0,93.0,3299
1988.0,102.0,3286
1988.0,117.0,3276
1988.0,101.0,3266
1988.0,97.0,3264
1988.0,87.0,3222
1988.0,92.0,3178
1988.0,84.0,3151
1988.0,101.0,3143
1988.0,105.0,3110
1988.0,99.0,3093
1988.0,92.0,3085
1988.0,88.0,3052
1988.0,96.0,3051
1988.0,80.0,3042
1988.0,91.0,3027
1988.0,91.0,2989
1988.0,84.0,2970
1988.0,100.0,2940
1988.0,83.0,2875
1988.0,82.0,2745
1988.0,89.0,2732
1988.0,127.0,2728
1988.0,80.0,2669
1988.0,94.0,2651
1988.0,111.0,2548
1988.0,75.0,2522
1988.0,97.0,2505
1988.0,105.0,2500
1988.0,90.0,2393
1988.0,102.0,2390
1988.0,97.0,2314
1988.0,105.0,2286
1988.0,90.0,2279
1988.0,91.0,2185
1988.0,137.0,2127
1988.0,110.0,2096
1988.0,91.0,2084
1988.0,105.0,2048
1988.0,116.0,2039
1988.0,101.0,2021
1988.0,102.0,2019
1988.0,95.0,1996
1988.0,81.0,1995
1988.0,108.0,1967
1988.0,72.0,1957
1988.0,158.0,1953
1988.0,101.0,1942
1988.0,100.0,1931
1988.0,87.0,1925
1988.0,288.0,1910
1988.0,99.0,1891
1988.0,89.0,1864
1988.0,95.0,1846
1988.0,95.0,1837
1988.0,125.0,1810
1988.0,166.0,1806
1988.0,109.0,1806
1988.0,95.0,1794
1988.0,91.0,1758
1988.0,89.0,1726
1988.0,91.0,1714
1988.0,86.0,1708
1988.0,101.0,1706
1988.0,81.0,1696
1988.0,99.0,1689
1988.0,115.0,1680
1988.0,84.0,1670
1988.0,173.0,1667
1988.0,86.0,1662
1988.0,109.0,1640
1988.0,93.0,1637
1988.0,118.0,1628
1988.0,104.0,1618
1988.0,77.0,1594
1988.0,105.0,1591
1988.0,88.0,1590
1988.0,100.0,1589
1988.0,175.0,1582
1988.0,126.0,1579
1988.0,128.0,1573
1988.0,91.0,1542
1988.0,95.0,1498
1988.0,89.0,1496
1988.0,83.0,1488
1988.0,170.0,1471
1988.0,102.0,1454
1988.0,99.0,1450
1988.0,73.0,1443
1988.0,140.0,1442
1988.0,103.0,1423
1988.0,103.0,1421
1988.0,97.0,1420
1988.0,89.0,1417
1988.0,94.0,1411
1988.0,88.0,1407
1988.0,48.0,1404
1988.0,101.0,1385
1988.0,95.0,1371
1988.0,96.0,1348
1988.0,112.0,1347
1988.0,102.0,1347
1988.0,80.0,1332
1988.0,117.0,1283
1988.0,88.0,1280
1988.0,86.0,1261
1988.0,82.0,1259
1988.0,89.0,1259
1988.0,123.0,1255
1988.0,128.0,1255
1988.0,122.0,1233
1988.0,108.0,1214
1988.0,108.0,1204
1988.0,90.0,1177
1988.0,93.0,1164
1988.0,72.0,1163
1988.0,105.0,1156
1988.0,90.0,1139
1988.0,93.0,1137
1988.0,97.0,1117
1988.0,146.0,1108
1988.0,90.0,1071
1988.0,85.0,1061
1988.0,90.0,1052
1988.0,97.0,1042
1988.0,93.0,1036
1988.0,124.0,1018
1988.0,88.0,1010
1988.0,105.0,1007
1988.0,97.0,997
1988.0,91.0,993
1988.0,87.0,977
1988.0,100.0,974
1988.0,103.0,950
1988.0,100.0,932
1988.0,110.0,919
1988.0,105.0,904
1988.0,104.0,892
1988.0,71.0,889
1988.0,105.0,883
1988.0,172.0,880
1988.0,99.0,876
1988.0,91.0,876
1988.0,95.0,874
1988.0,84.0,874
1988.0,114.0,870
1988.0,102.0,865
1988.0,126.0,853
1988.0,96.0,852
1988.0,90.0,840
